MasterTime;Small;Large;RelHumidity;OutdoorTemp
2010-02-10 05:21:33;5247;40345;7.665174403907049;98.3031143591098
2010-03-02 13:35:28;52028;43227;84.71574969037593;-35.09145029668143
2010-02-21 20:34:01;44808;32168;69.37996135008575;75.20740606744354
2010-02-10 04:35:38;464;10985;87.23077907496139;83.12586402498536
2010-03-15 22:31:41;37799;55669;30.606994541787593;20.956955365253762
2010-01-02 23:22:56;45598;38440;7.458068572576881;-19.27136692421772
2010-02-08 12:59:03;67905;57970;55.25139273779168;49.83901785008388
2010-02-08 16:39:27;1493;57538;29.36472818107371;-34.7318322103839
2010-03-23 04:18:45;43349;83866;73.96196428774493;-44.30522067034759
2010-02-01 14:28:30;13709;6252;84.23052093033863;-45.76178473923812
2010-02-13 12:17:34;55865;73288;63.89125572709069;88.05649964753908
2010-02-12 06:16:12;29952;41799;38.4586787716977;84.45377968286695
2010-01-24 12:25:02;62216;48240;93.67125495823049;-22.95654721429743
2010-01-17 09:53:15;36110;84451;86.96747759317152;-4.8251176785513294
2010-03-06 16:28:32;14723;11558;47.87170615472102;83.3679070911239
2010-02-23 20:14:13;14230;36840;31.911541169548574;92.7302319392187
2010-01-05 03:33:26;91803;46161;62.36328204534556;54.074488044845594
2010-03-10 11:58:39;5004;90994;25.931773346897323;85.23317879678973
2010-02-13 12:45:42;79533;25330;8.686652342246859;-46.765328570033034
2010-03-07 17:37:18;21574;30820;64.88029630939617;-19.861650592921016
2010-01-29 13:10:10;37501;45176;72.2967368784954;38.64588203611707
2010-01-03 11:03:52;78616;15059;58.10731382997306;-0.45466253493778197
2010-01-09 04:38:45;47261;682;34.38332252474778;41.996402672796734
2010-03-04 08:13:37;23142;17515;98.29272100498929;-12.853167298739294
2010-03-29 02:34:00;20026;25369;33.51914853269285;80.04593339205047
2010-02-16 09:09:27;82937;26226;59.51899693422599;-7.8005669997724
2010-01-26 16:12:22;57679;83971;52.07224498293761;-19.688075264800087
2010-03-21 00:44:12;45540;42115;32.51841745874394;-49.559107921458875
2010-01-02 16:21:01;26149;84470;5.95791879903228;90.76836436053057
2010-03-30 06:13:09;44159;40346;60.72265424973771;71.37520616418921
2010-02-09 05:38:12;75037;23838;7.778544341944615;-4.892596816871055
2010-01-08 11:14:22;21325;85132;64.2213518718434;-30.65930863406531
2010-03-11 20:22:53;92936;36404;0.7469264214328808;-34.87598906360983
2010-01-07 12:57:52;30780;49826;62.41043951162991;5.970942833665674
2010-01-15 07:23:30;95828;97103;61.73512637529529;97.10770912770153
2010-01-20 22:02:02;89590;67230;87.53364014828782;56.24353078630783
2010-01-16 14:02:06;62766;77298;97.47462411420378;-26.66690262340706
2010-03-22 18:30:26;24574;23892;63.46231200590202;72.21903741860632
2010-02-16 17:46:16;31431;33776;3.2909092812538066;-17.032826639030077
2010-02-19 11:04:34;69539;60856;26.159610273822885;62.287957101828525
2010-03-10 11:35:20;7691;98753;43.076516879366466;75.5760017889672
2010-02-08 10:53:51;39217;2929;32.09884314203648;-4.857672835377755
2010-01-22 19:50:38;50904;87524;90.11805532927997;-14.620175166652253
2010-01-20 09:35:13;57284;59124;64.84995704750493;-11.189678837278926
2010-03-07 04:56:37;87945;22459;81.57539842879386;-23.16356389987146
2010-01-22 02:01:52;71992;40180;48.82030236729531;16.14185068281658
2010-02-01 07:20:51;34690;4629;27.575505889551422;66.8284092528869
2010-01-17 15:37:11;1566;5439;0.8756160372613286;96.005009031725
2010-03-09 19:10:31;51214;12566;10.83565320059564;-32.85886423198998
2010-01-07 05:42:26;97257;95786;58.71573101265535;6.381949268310031
2010-01-24 20:54:08;80403;87678;10.772466231038802;96.2771557021141
2010-03-28 10:22:32;2463;47035;3.754399297391464;-42.609260564461984
2010-03-30 00:25:29;14690;42562;20.0214532049548;-13.14069756608854
2010-01-09 19:09:19;56503;41492;66.39799144578613;87.22973114542893
2010-03-17 10:05:01;80173;60354;21.30469286682213;54.17655315156689
2010-02-11 22:12:30;43111;33454;83.24694211880075;-27.036744310466883
2010-02-08 03:27:12;73748;53146;52.74202525946444;55.59910413578848
2010-02-09 23:34:38;32146;53683;85.26623595565627;-38.199764517264725
2010-01-17 22:38:53;83353;13488;81.34507048081842;-36.711231871166504
2010-03-20 11:08:49;71595;94768;55.38339872804167;-38.00938986430264
2010-01-07 17:25:30;9475;93563;64.77019337293332;-18.848628762111215
2010-01-14 06:06:32;2906;87753;30.893443067737824;-4.486592092583116
2010-03-18 11:59:06;44940;39791;38.4611342346162;6.862683042783793
2010-02-01 23:22:20;85129;40651;82.24961762041633;42.543611451826195
2010-01-13 17:04:44;63904;18925;54.202744730977905;46.79720059836119
2010-01-08 23:01:24;29704;29690;47.252345469195724;33.58794977422531
2010-03-24 00:34:19;89717;75181;0.4045940991925234;60.68890671093094
2010-02-16 05:31:23;45523;92491;38.60805761529009;21.433755376381058
2010-02-15 17:50:29;59911;45560;92.4714321997503;43.086404294683746
2010-01-09 06:32:41;22386;2104;66.54238626105092;4.695463896696843
2010-03-12 01:19:21;7468;80439;96.61317026660919;23.975094076953084
2010-03-05 09:41:37;20552;31100;0.6839298643775749;3.4540088819294468
2010-03-08 10:14:44;71957;14471;24.274043237490396;50.04574175313759
2010-02-04 05:56:46;6879;91825;59.25146546656035;16.49176917531382
2010-01-03 17:48:50;96426;41042;46.418942919989256;51.85543133588607
2010-02-20 11:18:55;18033;99002;70.17958868974068;-30.4801296686709
2010-03-10 13:29:15;52502;52874;10.430371297961349;33.53971414498564
2010-02-22 18:00:06;81333;40286;39.535930358043245;-14.246759043206353
2010-01-29 17:02:56;82256;80743;45.348816433047254;44.273850017136354
2010-02-21 14:45:54;10489;35570;38.984224024017145;55.99028882626236
2010-02-15 01:36:06;15100;12411;92.44996014655071;-41.04321896633638
2010-03-05 15:05:05;56142;8858;21.307976668478755;-44.279505947413774
2010-01-11 03:06:02;28201;32999;47.49938835416708;36.656809056707786
2010-02-28 11:29:10;10229;4931;33.556109156193244;79.87826741876219
2010-03-29 04:36:03;13300;49480;85.71158582774258;47.95693509831952
2010-03-17 00:58:17;85113;24162;29.089364108191074;23.252003500303573
2010-01-18 19:41:59;33677;22924;68.01778778091452;-32.939847060677906
2010-02-19 06:53:28;1486;42342;51.98890075350504;-34.26637439400114
2010-01-26 18:13:46;92301;89515;90.6055526846175;48.80768697558382
2010-01-05 08:47:34;63071;47536;11.417596438090937;64.8216331857787
2010-01-11 04:46:46;70551;80208;98.02381531345337;17.65544190075778
2010-02-23 09:48:31;9115;83606;9.41591388713363;27.96061184388124
2010-01-13 15:23:51;62366;98435;35.225378166560304;-41.970667625681074
2010-01-31 23:43:41;34742;98573;91.85575958430066;-40.41202195825903
2010-03-20 23:12:07;65796;89669;32.89678508423878;-48.86860711508037
2010-02-28 04:03:31;37791;13669;24.400661591731176;-37.58305078279676
2010-01-24 22:40:44;77474;96303;84.8520682378684;-47.05472176043324
2010-03-29 10:04:36;10099;68653;3.780774499080164;71.95638836735527
2010-01-07 07:00:09;24432;34042;65.11272739646434;28.514269532132914
2010-02-22 23:22:53;49624;90037;1.5791140980253249;77.10007296086823
2010-01-20 21:58:50;86601;42278;71.93540473672778;67.94215468828492
2010-03-04 11:24:38;95969;81769;97.6190546225771;0.5564348672225137
2010-02-15 08:25:49;60243;28151;34.695029323645265;5.3753833756486245
2010-01-28 06:29:48;28469;79755;17.577028448488697;56.32884234369729
2010-03-17 06:21:33;48174;32974;88.74794411134668;56.73162542707712
2010-02-22 12:17:05;40351;73699;75.37652198803163;60.98223808482528
2010-01-04 01:39:11;29298;49014;15.299493239556083;16.142806706237394
2010-03-24 15:16:29;82651;45051;24.11679891379137;-30.149635975847684
2010-01-25 21:16:00;52007;74833;37.943195013688516;-12.483024265165312
2010-01-04 04:24:00;19731;42356;44.88688291712136;77.48005998767982
2010-03-11 03:33:44;42825;72735;51.42670172874703;-18.225572946483243
2010-02-03 07:42:31;94608;8849;45.80884852745803;75.88125077498694
2010-03-30 00:38:22;75126;26228;67.00072953551647;-33.188986553733095
2010-03-26 11:04:18;84667;2246;33.78017433316606;16.98695621260525
2010-03-16 08:18:40;32907;87001;62.86410132205425;43.693838079320415
2010-01-01 23:13:25;55028;87448;70.06211322942634;59.350329914560106
2010-03-16 15:54:34;8251;67225;48.33699436122005;-36.965501622757685
2010-01-26 11:07:39;79720;42066;80.73962952716433;21.43591591783199
2010-01-04 18:22:30;599;46263;68.431744530052;65.33949094154808
2010-02-25 07:46:17;5624;24281;10.794612133221616;19.191299843779973
2010-01-09 19:26:16;51085;50221;98.60327578551285;7.49980969283024
2010-03-27 02:37:25;64066;92442;48.701783621877794;-41.12068478705741
2010-02-27 18:52:52;63200;49319;47.64159040167303;97.51908988204121
2010-01-24 03:55:18;85914;59023;20.717495225965944;47.33169346118723
2010-02-23 20:14:54;19899;16886;81.02426566377068;-24.769747009712695
2010-01-16 10:16:53;50940;44166;8.00737689372102;77.15291427165116
2010-01-27 11:58:16;73930;60241;28.64087723038482;90.20610581359423
2010-03-16 10:00:36;35281;91230;77.14017855400432;24.65591237450097
2010-01-29 10:11:52;47996;92775;70.79782012613386;-24.260325631619555
2010-01-28 09:49:52;30664;13488;89.60214776744864;9.184899037919216
2010-01-13 08:16:53;36416;22750;30.696291266914777;23.546625598002848
2010-01-14 11:42:41;9363;91116;77.39567413216774;29.288687767527307
2010-01-11 05:26:31;97683;8236;57.64965529077586;-4.546489327705736
2010-02-03 03:07:07;21141;1912;89.0876517872583;-24.2854768596308
2010-01-26 08:19:43;92003;59497;42.47013245645843;-37.53239787249824
2010-02-05 07:41:16;35546;8913;54.57414734043758;4.914773814513126
2010-02-18 18:22:32;17070;11447;9.266936132997062;-39.05750365848944
2010-01-02 05:54:36;21435;37708;72.87804291902373;91.58660572707106
2010-02-03 04:57:32;95414;96478;39.304277483375614;95.00819559539246
2010-03-18 02:16:04;19288;10996;23.307390874522838;-7.043831471858333
2010-01-01 05:51:47;90847;83549;9.399083969793566;-25.786744710017228
2010-01-19 01:43:12;53862;29419;32.172585475682325;7.059038526367587
2010-03-18 06:32:10;40497;54757;23.440367317515964;-40.668384070923715
2010-01-27 14:43:59;158;8182;0.6561107530084098;43.343722427825725
2010-01-19 22:33:05;28856;67021;37.16338384248849;20.259401188884326
2010-01-02 04:06:15;8697;51120;69.7274520831246;-7.2547743025622395
2010-01-16 16:07:02;48998;42834;14.315979075497875;-20.33571126407529
2010-03-27 17:36:02;75058;7995;97.82175956094551;-29.6640203812575
2010-03-09 16:33:04;77838;78669;14.35966151756649;94.36353889983366
2010-01-01 04:11:14;66623;12097;9.465341064459565;16.65216912306971
2010-03-26 16:13:48;96587;71654;63.6386015919073;50.888627007225026
2010-03-15 22:53:23;68838;19176;93.82051637606045;22.252434218629716
2010-02-08 19:51:40;14601;34133;5.475728952670799;33.28927887880455
2010-03-27 03:26:11;80906;46970;14.00558292244506;21.864731182756714
2010-03-25 05:34:01;21146;99133;4.121647732296363;86.34031712739608
2010-02-25 12:11:17;78314;57633;6.717400945910357;43.09666675915982
2010-01-18 00:11:41;81557;95781;3.490697707435919;-43.10671975561796
2010-02-14 11:52:57;57940;79039;13.956087682146345;96.90954160217115
2010-01-14 03:13:52;49295;94276;85.2573802916904;73.18231909188079
2010-02-02 09:50:00;41279;45082;9.644558830327165;98.54213527737289
2010-02-09 14:52:55;36316;48490;4.121481171476882;52.910437049352765
2010-01-27 20:56:25;75172;55477;61.701820036547026;72.37435008210755
2010-01-01 20:22:05;35009;95181;6.358925240122993;-38.841732211447926
2010-01-09 12:17:55;54464;98194;32.535996412749505;35.98417863420771
2010-03-07 07:37:52;17486;19942;61.78743048119498;63.807663710237875
2010-03-05 09:41:55;92915;32881;26.05176987606249;-45.1128469251005
2010-02-09 15:55:37;38202;87483;31.717712706527735;98.76588914463551
2010-02-14 06:32:24;25503;2161;58.9755783264191;27.016123232705723
2010-01-22 13:07:12;23237;6454;44.963800724573765;74.37661333342987
2010-03-14 09:10:54;37927;95966;78.63967258682555;-24.552817560366226
2010-01-05 18:39:14;7346;41633;24.590819332162937;37.87605598833821
2010-03-28 21:21:04;46706;90797;28.454087544053074;35.18714189131805
2010-03-18 20:38:21;4743;63226;13.207622265698038;-2.7035095768885498
2010-01-20 01:58:00;30780;46339;84.1983917859687;-19.592893086822876
2010-02-06 11:46:02;37693;64577;49.4813100837569;-46.765067607460935
2010-03-21 22:37:21;31740;87867;63.76221300629599;39.64759810974948
2010-03-10 05:12:42;69412;26521;72.34898953300434;87.00373621165787
2010-01-17 09:12:33;44453;23469;50.36074179893455;-36.23403575575877
2010-01-06 17:00:01;82163;99051;51.991215415017145;-36.52015287756829
2010-03-20 00:39:32;70520;77940;99.2030981984344;58.2181444798146
2010-01-05 19:38:45;44833;66796;60.649118112206004;-47.98637465070169
2010-02-18 11:39:08;25938;39173;33.932973300865434;-4.285030530126498
2010-03-29 12:47:55;55207;25435;60.18512821392442;18.41910045697969
2010-03-04 09:37:37;36519;51741;75.08046442730962;83.45395383366494
2010-02-19 14:47:01;72627;63217;50.49221137110261;-43.47873604313748
2010-01-27 02:31:41;94695;52002;11.53394651227504;-27.35546241201967
2010-02-03 08:57:25;22294;45305;16.904928920092388;20.897553010662463
2010-03-01 20:42:28;66127;2495;48.62964886063412;29.36089051310283
2010-01-08 17:53:56;47230;7118;99.32999210711264;-23.85478105215829
2010-03-20 16:32:14;67982;18541;5.7972303410502075;-23.58956035480916
2010-03-23 14:02:06;3580;19516;57.45284288814588;38.18607742872318
2010-02-08 00:20:52;4527;8963;66.71375898772722;27.131874384153903
2010-01-16 02:19:29;96431;64069;77.31503932031335;7.6874253223320395
2010-03-25 04:52:31;26422;11337;96.1049656332284;66.9810263546042
2010-02-12 14:54:23;11009;39021;51.787942420019526;86.14331243332376
2010-02-23 20:47:45;14448;86471;4.454261033122997;-40.42228790338269
2010-03-15 06:50:06;69136;43840;1.9581611085619066;-1.859892523311892
2010-03-08 16:15:45;49445;13937;14.354723426640481;5.722509398351271
2010-03-06 15:52:37;2530;96718;12.657898949028413;35.3834373328575
2010-02-25 16:06:32;50066;63238;66.1984419521791;78.019375694957
2010-01-07 20:05:55;27893;94249;4.389951719388185;-1.4281187074253765
2010-01-07 01:50:48;66847;43047;99.40465916541925;-41.98417244245138
2010-02-17 19:51:08;48376;83189;3.3771650000952946;87.80533924484644
2010-03-11 10:36:16;29754;96899;3.5432512947356054;62.28761389509063
2010-03-16 22:54:39;24656;40326;96.86319182030306;38.39405714266243
2010-03-09 13:11:11;11940;28534;76.7358828752791;-38.876084403308326
2010-03-29 10:53:18;99345;29883;15.267728354194555;98.64420573366888
2010-01-13 18:52:10;17164;36094;38.84989134067519;11.940778504040637
2010-01-16 21:39:15;76140;98289;58.364597881006176;16.003026478198066
2010-01-30 00:40:45;5039;57178;31.472715483513436;-4.462745633611135
2010-01-19 15:42:05;22579;38258;46.82575121565621;77.29166160604251
2010-03-24 08:02:05;5674;5981;49.26658211785414;-31.47266663087186
2010-02-28 01:32:10;56868;93354;87.81226395504552;66.8132780961441
2010-01-07 11:34:47;79871;11821;40.090001706334334;27.771389233871886
2010-01-20 17:23:08;27550;84367;61.640315863477625;94.61860962249739
2010-02-06 09:29:22;74170;90038;88.68400063203873;4.042298837514288
2010-01-31 22:13:02;89186;58348;52.54118886987676;36.82509907546043
2010-01-31 03:28:40;69982;39375;20.986960650593865;81.5429454884108
2010-03-15 00:58:10;78084;66384;26.97265522719865;56.55681248724926
2010-02-04 21:11:59;40354;32912;33.941474286607445;79.70721541973901
2010-01-20 00:01:58;98256;4903;86.3565308300956;88.58877179153012
2010-02-05 01:42:49;43821;98994;68.73540062641581;-21.334358637361127
2010-01-23 18:00:05;25796;27135;16.926129439899906;3.3408803763297215
2010-01-02 20:19:01;38348;39659;74.12626259010254;4.955253581775253
2010-02-14 08:38:33;23758;3717;85.27327435415334;-11.521970940704684
2010-02-15 07:45:25;73600;91879;14.256404971938696;-19.824621863416098
2010-02-17 11:00:11;33874;82276;71.34274445680578;56.42382917763243
2010-03-27 05:04:34;55241;20290;18.996835439954484;61.278121036663094
2010-03-15 07:36:11;8055;96739;40.86894746488934;89.22939050663186
2010-02-17 16:15:26;38213;33385;21.627486640354054;20.022449255388864
2010-02-06 06:16:31;3272;59478;88.23917994485335;80.70968432791406
2010-01-18 16:33:51;67836;47123;89.24494487345821;-28.689546367770387
2010-01-29 20:32:19;23162;21091;66.86649840025494;-30.36057774873477
2010-01-10 07:26:35;22491;94165;17.582829989798643;58.600479095423154
2010-02-23 19:09:17;43876;39009;6.491973318501754;22.39982577054083
2010-02-11 19:39:01;48767;74450;82.06165174042243;-34.25732209608565
2010-01-20 12:22:52;61527;27895;20.941902435731564;-44.867736098228846
2010-03-24 03:37:45;20835;86721;88.78371035607692;73.78492666293941
2010-02-24 09:33:24;57702;66625;94.43509099600318;-25.36730787818444
2010-01-23 14:35:20;86302;52361;43.77663382716217;94.16846601639978
2010-02-19 21:24:42;28881;83097;81.17084249902616;37.235319914839636
2010-03-26 03:18:43;55412;37566;48.09875911401373;-10.692632439642537
2010-02-03 04:08:37;12507;19387;13.094324278859393;96.23548106989949
2010-03-18 06:14:23;16554;80708;83.24875010452058;1.9400824621599426
2010-01-22 20:02:29;98018;39092;19.39652907898337;68.18166709342681
2010-02-26 20:28:05;47860;20632;7.603762768682653;73.84446554537756
2010-03-09 00:10:59;40278;59875;86.6696637639959;16.71576836419881
2010-01-19 08:54:33;14168;45485;7.092472786946091;57.20794588753624
2010-03-28 06:36:08;14631;86705;41.116123856444496;23.092758457658633
2010-03-10 19:35:13;13850;68005;49.12276831644897;94.63999004234608
2010-02-28 02:43:59;81390;40806;20.13399882684116;33.6393318505752
2010-03-14 12:23:33;42793;41921;56.46763923116882;-9.453038850379833
2010-02-19 08:32:25;1393;85749;80.94492553023268;75.24763200816804
2010-03-04 19:26:31;73949;99421;46.148479450656644;94.51996992799226
2010-03-11 14:17:36;63752;3886;33.64487873444746;72.85435525360897
2010-03-18 12:25:43;37009;2570;89.60729148722788;68.98159736490268
2010-01-27 01:38:05;74798;20073;61.98566493475835;7.58337270501719
2010-03-23 16:31:11;58325;66158;76.11921002856289;85.78189125431317
2010-02-12 00:03:41;56087;94180;2.590570273418691;-17.966776704212016
2010-03-20 19:23:28;27220;51515;27.427950913007127;98.93616816455437
2010-02-04 10:53:35;46576;52650;54.7829085756899;60.43751237786189
2010-02-28 15:39:22;56406;73231;1.2943718568359408;-23.362254737734105
2010-03-04 02:55:58;21323;24018;48.41448572704189;95.77601981107159
2010-02-02 13:47:12;1469;11457;51.7197850778136;-26.110335743956636
2010-01-21 20:14:33;39947;43884;71.59172148985135;-6.4700555273491815
2010-01-13 18:39:38;36174;80632;28.890770036548187;-39.104238622203624
2010-01-30 05:56:38;4120;85797;83.99685297223175;86.56097633478771
2010-03-22 23:39:07;43119;23411;74.73864534929172;39.516190859836655
2010-01-18 22:09:17;5917;197;98.54868437020667;-37.513340100242864
2010-02-11 12:24:04;97028;13131;65.79658387017177;-10.745814999279375
2010-01-08 01:41:42;31874;42396;45.56629223624428;47.90040844891783
2010-01-12 20:52:33;78221;87434;99.84685821168466;-46.91633271818765
2010-02-20 02:48:58;66215;85430;98.01647364040753;56.24088489866408
2010-03-10 08:48:36;51521;36829;89.93186751372933;90.56111499858932
2010-03-01 22:57:04;14753;54577;57.24538775643586;28.15749756159154
2010-02-11 12:12:09;96718;72931;81.9104995144727;66.32693039733158
2010-01-29 02:17:22;44216;85551;72.34119060410109;84.05278799330586
2010-02-15 02:06:27;61626;65503;86.41480984348853;90.44034014966292
2010-03-21 06:28:47;72078;11598;88.70911531285438;90.67904255924833
2010-01-29 19:47:50;85868;23265;18.472864729803018;36.12796906812531
2010-01-27 22:58:51;44178;78824;46.531588942894466;-24.52873510331215
2010-03-26 10:33:55;32771;39346;49.25306912012126;-9.779605420739067
2010-02-06 21:58:02;79785;98570;69.82605678682648;33.83820667937711
2010-01-25 09:51:15;54882;8855;74.42264936097;-22.829716287623704
2010-02-16 06:25:40;68666;65695;37.25312015533336;48.02042678655394
2010-02-12 03:10:34;29245;5711;96.80958425944696;69.31385956861772
2010-03-02 07:55:10;82864;19584;19.305004736797915;-43.727877582242414
2010-02-21 18:29:29;38894;90554;47.26031755615389;8.16936921131422
2010-01-20 14:34:22;98815;999;20.41624754837831;47.53999437988797
2010-02-10 08:02:48;92012;11396;84.27972699456025;78.73451222258822
2010-03-07 01:02:25;154;11355;91.24264735806165;-38.63709823680625
2010-03-06 11:05:38;37329;55011;77.29618664748226;63.64509018536937
2010-03-11 01:31:13;69717;64643;88.23056998617284;32.24866044741856
2010-03-16 16:19:34;26377;34066;75.58047643792108;82.46290452592748
2010-03-09 02:45:49;75886;60824;88.25813625194914;58.590501580364204
2010-02-28 23:00:03;47255;51285;6.150718096879137;72.59758141675198
2010-01-22 18:32:31;8315;13126;1.552489461409734;90.70546555722845
2010-01-18 06:53:45;94442;23999;62.69610634290246;76.41561520454252
2010-01-24 17:15:36;3214;36057;56.98637757025704;-40.4448747271003
2010-01-14 07:40:20;2228;61486;17.61287393480667;63.32158645948431
2010-02-09 03:40:34;70144;4095;94.99350191718233;-45.03141910548975
2010-01-09 06:23:59;91101;78830;72.18185201432765;64.45897543498637
2010-03-12 04:58:04;37649;16405;98.02299452363664;72.9931282851863
2010-01-25 23:44:16;17789;54289;33.63883878724503;79.92601428954387
2010-02-04 17:48:25;34176;19961;49.64735318050706;10.761650647220378
2010-02-04 16:24:34;75226;92782;30.876758274815163;15.61745607162608
2010-02-09 03:17:10;83323;8273;48.31512724316865;65.16757227714258
2010-03-26 11:22:59;9888;1970;94.20970427507108;9.215509839754688
2010-02-03 08:31:30;35992;62320;35.633983338500656;-49.501282291138
2010-01-06 03:29:09;64343;39621;8.018951812631602;44.663249904128364
2010-03-03 13:01:59;90698;65555;83.71036375342568;91.68162707440047
2010-03-26 22:58:05;21742;81738;42.90835036118901;28.671818360931894
2010-03-27 04:32:28;80373;18768;32.71293200729013;98.29534921934899
2010-02-13 10:36:15;42284;56472;80.06239859807093;96.71229840044978
2010-02-15 02:36:19;19943;52959;41.39210588186961;47.086529443059405
2010-02-07 19:25:34;44036;2081;58.16096414468126;18.385293829756293
2010-02-19 13:36:33;15194;1575;47.32200817815105;35.37676020509511
2010-02-25 00:42:28;20091;11889;75.00615277160735;14.12728924910283
2010-01-30 10:54:46;44826;91203;87.98769168115483;-28.68891188176102
2010-01-16 08:03:35;67145;6685;79.43949725846376;27.610159632665628
2010-03-30 13:26:16;79627;13096;17.795821812599144;9.96678050242825
2010-01-12 13:30:56;76916;48153;11.618618306792039;-13.752921342898702
